agency,dac_category,country,amt
USAID,Commodity Assistance,Indonesia,10014930.0
USAID,Commodity Assistance,Jordan,1187625.0
USAID,Commodity Assistance,Kenya,30662106.0
USAID,Commodity Assistance,Kyrgyzstan,318239.0
USAID,Commodity Assistance,Laos,142655.0
USAID,Commodity Assistance,Lesotho,3402324.0
USAID,Commodity Assistance,Liberia,17799257.0
USAID,Commodity Assistance,Madagascar,32878478.0
USAID,Commodity Assistance,Malawi,24955742.0
USAID,Commodity Assistance,Mali,3850516.0
USAID,Commodity Assistance,Mauritania,3718707.0
USAID,Commodity Assistance,Mauritius,107268.0
USAID,Commodity Assistance,Mexico,922786.0
USAID,Commodity Assistance,Morocco,673436.0
USAID,Commodity Assistance,Mozambique,19589605.0
USAID,Commodity Assistance,Nepal,359766.0
USAID,Commodity Assistance,Nicaragua,14047571.0
USAID,Commodity Assistance,Niger,50300210.0
USAID,Commodity Assistance,Pakistan,1458429.0
USAID,Commodity Assistance,Panama,66340.0
USAID,Commodity Assistance,Peru,93542830.0
USAID,Commodity Assistance,Philippines,13353570.0
USAID,Commodity Assistance,Romania,219105.0
USAID,Commodity Assistance,Russia,68075.0
USAID,Commodity Assistance,Rwanda,13476987.0
USAID,Commodity Assistance,Senegal,3383806.0
USAID,Commodity Assistance,Serbia,129607.0
USAID,Commodity Assistance,Sierra Leone,8256265.0
USAID,Commodity Assistance,Somalia,1133597.0
USAID,Commodity Assistance,South Africa,1814507.0
USAID,Commodity Assistance,South Sudan,3240214.0
USAID,Commodity Assistance,Sri Lanka,1199629.0
USAID,Commodity Assistance,Sudan,159679.0
USAID,Commodity Assistance,Tajikistan,7084699.0
USAID,Commodity Assistance,Tanzania,967151.0
USAID,Commodity Assistance,Togo,2456792.0
USAID,Commodity Assistance,Turkey,5701.0
USAID,Commodity Assistance,Uganda,44944029.0
USAID,Commodity Assistance,Uzbekistan,118125.0
USAID,Commodity Assistance,West Bank/Gaza,101717.0
USAID,Commodity Assistance,Yemen,354394.0
USAID,Commodity Assistance,Zambia,2596028.0
USAID,Commodity Assistance,Zimbabwe,41816978.0
USAID,Economic Growth,Afghanistan,285116601.0
USAID,Economic Growth,Albania,12409739.0
USAID,Economic Growth,Angola,1048120.0
USAID,Economic Growth,Armenia,5851875.0
USAID,Economic Growth,Azerbaijan,7903413.0
USAID,Economic Growth,Bangladesh,3130599.0
USAID,Economic Growth,Belarus,2159613.0
USAID,Economic Growth,Bolivia,3557857.0
USAID,Economic Growth,Bosnia and Herzegovina,8702505.0
USAID,Economic Growth,Brazil,794687.0
USAID,Economic Growth,Bulgaria,5299525.0
USAID,Economic Growth,Burkina Faso,490321.0
USAID,Economic Growth,Burma (Myanmar),5041715.0
USAID,Economic Growth,Burundi,222344.0
USAID,Economic Growth,Cambodia,3673720.0
USAID,Economic Growth,China (P.R.C.),1222287.0
USAID,Economic Growth,Colombia,84560.0
USAID,Economic Growth,Congo (Kinshasa),679352.0
USAID,Economic Growth,Cote d'Ivoire,200000.0
USAID,Economic Growth,Croatia,10812416.0
USAID,Economic Growth,Cyprus,16602.0
USAID,Economic Growth,Dominican Republic,1372774.0
USAID,Economic Growth,Ecuador,1125740.0
USAID,Economic Growth,Egypt,374651013.0
USAID,Economic Growth,El Salvador,641257.0
USAID,Economic Growth,Eritrea,45036.0
USAID,Economic Growth,Ethiopia,41435847.0
USAID,Economic Growth,Georgia,24484467.0
USAID,Economic Growth,Ghana,6183337.0
USAID,Economic Growth,Guatemala,8700146.0
USAID,Economic Growth,Guinea,198532.0
USAID,Economic Growth,Guinea-Bissau,166795.0
USAID,Economic Growth,Guyana,3068779.0
USAID,Economic Growth,Haiti,10696344.0
USAID,Economic Growth,Honduras,3064804.0
USAID,Economic Growth,Hungary,768964.0
USAID,Economic Growth,India,1334421.0
USAID,Economic Growth,Indonesia,10530559.0
USAID,Economic Growth,Iraq,93783120.0
USAID,Economic Growth,Israel,1399690.0
USAID,Economic Growth,Jamaica,3812872.0
USAID,Economic Growth,Jordan,11667180.0
USAID,Economic Growth,Kazakhstan,22877522.0
USAID,Economic Growth,Kenya,2815512.0
USAID,Economic Growth,Kosovo,5965935.0
USAID,Economic Growth,Kyrgyzstan,45067148.0
USAID,Economic Growth,Laos,3269236.0
USAID,Economic Growth,Latvia,111050.0
USAID,Economic Growth,Lebanon,25605926.0
USAID,Economic Growth,Liberia,11472975.0
USAID,Economic Growth,Libya,302193.0
USAID,Economic Growth,Madagascar,3830772.0
USAID,Economic Growth,Malawi,1077915.0
USAID,Economic Growth,Mali,5535757.0
USAID,Economic Growth,Mauritania,199660.0
USAID,Economic Growth,Mauritius,38331.0
USAID,Economic Growth,Mexico,12823542.0
USAID,Economic Growth,Moldova,22412523.0
USAID,Economic Growth,Mongolia,1761802.0
USAID,Economic Growth,Montenegro,1975963.0
USAID,Economic Growth,Morocco,2237422.0
USAID,Economic Growth,Mozambique,11547963.0
USAID,Economic Growth,Nepal,713850.0
USAID,Economic Growth,Nicaragua,6732779.0
USAID,Economic Growth,Nigeria,8497547.0
USAID,Economic Growth,North Macedonia,15506844.0
USAID,Economic Growth,Pakistan,52342678.0
USAID,Economic Growth,Panama,908268.0
USAID,Economic Growth,Paraguay,3800818.0
USAID,Economic Growth,Peru,9147393.0
USAID,Economic Growth,Philippines,16056348.0
USAID,Economic Growth,Poland,274299.0
USAID,Economic Growth,Romania,8016557.0
USAID,Economic Growth,Russia,39198130.0
USAID,Economic Growth,Rwanda,1864218.0
USAID,Economic Growth,Senegal,1830495.0
USAID,Economic Growth,Serbia,21036584.0
USAID,Economic Growth,Sierra Leone,54431.0
USAID,Economic Growth,Slovak Republic,3664.0
USAID,Economic Growth,Somalia,7429295.0
USAID,Economic Growth,South Africa,1479321.0
USAID,Economic Growth,South Sudan,3017428.0
USAID,Economic Growth,Sri Lanka,3554604.0
USAID,Economic Growth,Tajikistan,4111685.0
USAID,Economic Growth,Tanzania,5982745.0
USAID,Economic Growth,Timor-Leste,980024.0
USAID,Economic Growth,Tunisia,14617261.0
USAID,Economic Growth,Turkmenistan,2326091.0
USAID,Economic Growth,Uganda,11967740.0
USAID,Economic Growth,Ukraine,48880815.0
USAID,Economic Growth,Uzbekistan,6462403.0
USAID,Economic Growth,Vietnam,7014352.0
USAID,Economic Growth,West Bank/Gaza,16094471.0
USAID,Economic Growth,Yemen,2004362.0
USAID,Economic Growth,Zambia,2390106.0
USAID,Economic Growth,Zimbabwe,2346417.0
USAID,Education,Afghanistan,157975919.0
USAID,Education,Albania,3007302.0
USAID,Education,Angola,790248.0
USAID,Education,Armenia,3872312.0
USAID,Education,Azerbaijan,50086.0
USAID,Education,Bangladesh,6267689.0
USAID,Education,Belarus,471530.0
USAID,Education,Benin,7699719.0
USAID,Education,Bosnia and Herzegovina,40701.0
USAID,Education,Brazil,2830481.0
USAID,Education,Bulgaria,11958.0
USAID,Education,Burma (Myanmar),3390606.0
USAID,Education,Cambodia,8622133.0
USAID,Education,China (P.R.C.),107105.0
USAID,Education,Congo (Kinshasa),6338617.0
USAID,Education,Costa Rica,975181.0
USAID,Education,Czechia,54773.0
USAID,Education,Djibouti,9465822.0
USAID,Education,Dominican Republic,3130306.0
USAID,Education,Ecuador,110747.0
USAID,Education,Egypt,111406573.0
USAID,Education,El Salvador,7860675.0
USAID,Education,Ethiopia,26569872.0
USAID,Education,Georgia,5250886.0
USAID,Education,Ghana,38702816.0
USAID,Education,Greece,1321357.0
USAID,Education,Guatemala,5260712.0
USAID,Education,Guinea,1048930.0
USAID,Education,Haiti,10971296.0
USAID,Education,Honduras,33746423.0
USAID,Education,India,5836143.0
USAID,Education,Indonesia,38193466.0
USAID,Education,Iraq,14557.0
USAID,Education,Israel,5095622.0
USAID,Education,Jamaica,6360876.0
USAID,Education,Jordan,107719529.0
USAID,Education,Kenya,5307861.0
USAID,Education,Kosovo,9141903.0
USAID,Education,Kyrgyzstan,3633921.0
USAID,Education,Lebanon,21147632.0
USAID,Education,Liberia,21904016.0
USAID,Education,Madagascar,209568.0
USAID,Education,Malawi,14369493.0
USAID,Education,Mali,31311804.0
USAID,Education,Mexico,1700448.0
USAID,Education,Moldova,117647.0
USAID,Education,Morocco,8427751.0
USAID,Education,Mozambique,3011579.0
USAID,Education,Namibia,3975361.0
USAID,Education,Nepal,15543302.0
USAID,Education,Nicaragua,4001824.0
USAID,Education,Niger,1529097.0
USAID,Education,Nigeria,11498538.0
USAID,Education,North Macedonia,3276951.0
USAID,Education,Pakistan,120119431.0
USAID,Education,Paraguay,483319.0
USAID,Education,Peru,6509482.0
USAID,Education,Philippines,28668505.0
USAID,Education,Rwanda,74073675.0
USAID,Education,Senegal,23534446.0
USAID,Education,Serbia,180480.0
USAID,Education,Somalia,6109630.0
USAID,Education,South Africa,30857422.0
USAID,Education,South Sudan,10859301.0
USAID,Education,Tajikistan,2560790.0
USAID,Education,Tanzania,25063962.0
USAID,Education,Thailand,730192.0
USAID,Education,Turkey,812249.0
USAID,Education,Turkmenistan,243355.0
USAID,Education,Uganda,31601025.0
USAID,Education,Ukraine,2755.0
USAID,Education,Uzbekistan,4432828.0
USAID,Education,Vietnam,2381504.0
USAID,Education,West Bank/Gaza,16575132.0
USAID,Education,Yemen,17665745.0
USAID,Education,Zambia,25179834.0
USAID,Governance,Afghanistan,1237624199.0
USAID,Governance,Albania,11570607.0
USAID,Governance,Angola,10369580.0
USAID,Governance,Armenia,40632450.0
USAID,Governance,Azerbaijan,21682158.0
USAID,Governance,Bangladesh,22011159.0
USAID,Governance,Belarus,12006296.0
USAID,Governance,Benin,1695688.0
USAID,Governance,Bolivia,27013734.0
USAID,Governance,Bosnia and Herzegovina,59531644.0
USAID,Governance,Botswana,127135.0
USAID,Governance,Brazil,3177985.0
USAID,Governance,Bulgaria,9280834.0
USAID,Governance,Burkina Faso,1087577.0
USAID,Governance,Burma (Myanmar),25015126.0
USAID,Governance,Burundi,15739474.0
USAID,Governance,Cabo Verde,116726.0
USAID,Governance,Cambodia,64063243.0
USAID,Governance,Cameroon,607632.0
USAID,Governance,Central African Republic,4646345.0
USAID,Governance,Chad,1375220.0
USAID,Governance,China (P.R.C.),6548544.0
USAID,Governance,Colombia,82741711.0
USAID,Governance,Comoros,27497.0
USAID,Governance,Congo (Brazzaville),152983.0
USAID,Governance,Congo (Kinshasa),55913660.0
USAID,Governance,Cote d'Ivoire,22217473.0
USAID,Governance,Croatia,3736999.0
USAID,Governance,Cuba,14461106.0
USAID,Governance,Cyprus,1805301.0
USAID,Governance,Djibouti,232234.0
USAID,Governance,Dominican Republic,24102872.0
USAID,Governance,Ecuador,10611385.0
USAID,Governance,Egypt,85056829.0
USAID,Governance,El Salvador,50046941.0
USAID,Governance,Equatorial Guinea,22174.0
USAID,Governance,Eritrea,1980646.0
USAID,Governance,Eswatini,92354.0
USAID,Governance,Ethiopia,21602975.0
USAID,Governance,Fiji,3124.0
USAID,Governance,Gabon,56191.0
USAID,Governance,Gambia,405785.0
USAID,Governance,Georgia,355599963.0
USAID,Governance,Ghana,8001904.0
USAID,Governance,Guatemala,57774647.0
USAID,Governance,Guinea,7031761.0
USAID,Governance,Guinea-Bissau,341262.0
USAID,Governance,Guyana,662685.0
USAID,Governance,Haiti,126310866.0
USAID,Governance,Honduras,44347904.0
USAID,Governance,India,7884388.0
USAID,Governance,Indonesia,111166246.0
USAID,Governance,Iraq,881281803.0
USAID,Governance,Ireland,11499435.0
USAID,Governance,Jamaica,15958787.0
USAID,Governance,Jordan,78007446.0
USAID,Governance,Kazakhstan,11975397.0
USAID,Governance,Kenya,42070638.0
USAID,Governance,Kosovo,14979471.0
USAID,Governance,Kyrgyzstan,32768475.0
USAID,Governance,Laos,774220.0
USAID,Governance,Latvia,168981.0
USAID,Governance,Lebanon,32854421.0
USAID,Governance,Lesotho,609474.0
USAID,Governance,Liberia,27412065.0
USAID,Governance,Libya,53823644.0
USAID,Governance,Madagascar,3289241.0
USAID,Governance,Malawi,3841325.0
USAID,Governance,Malaysia,4055371.0
USAID,Governance,Mali,33200079.0
USAID,Governance,Mauritania,1038422.0
USAID,Governance,Mauritius,28801.0
USAID,Governance,Mexico,34993855.0
USAID,Governance,Micronesia (Federated States),74416.0
USAID,Governance,Moldova,25588045.0
USAID,Governance,Mongolia,6147511.0
USAID,Governance,Montenegro,17904902.0
USAID,Governance,Morocco,18256174.0
USAID,Governance,Mozambique,7427242.0
USAID,Governance,Namibia,7395211.0
USAID,Governance,Nepal,25416184.0
USAID,Governance,Nicaragua,25628107.0
USAID,Governance,Niger,12229496.0
USAID,Governance,Nigeria,54794885.0
USAID,Governance,North Macedonia,30429242.0
USAID,Governance,Pakistan,95478198.0
USAID,Governance,Panama,3912806.0
USAID,Governance,Papua New Guinea,376319.0
USAID,Governance,Paraguay,27218513.0
USAID,Governance,Peru,34386689.0
USAID,Governance,Philippines,30209663.0
USAID,Governance,Poland,2307807.0
USAID,Governance,Romania,4562197.0
USAID,Governance,Russia,32916497.0
USAID,Governance,Rwanda,6265440.0
USAID,Governance,Sao Tome and Principe,17304.0
USAID,Governance,Senegal,7322326.0
USAID,Governance,Serbia,64586332.0
USAID,Governance,Seychelles,112881.0
USAID,Governance,Sierra Leone,4327848.0
USAID,Governance,Slovak Republic,1076478.0
USAID,Governance,Somalia,37352537.0
USAID,Governance,South Africa,37286007.0
USAID,Governance,South Sudan,59347579.0
USAID,Governance,Sri Lanka,17638127.0
USAID,Governance,Sudan,5664710.0
USAID,Governance,Syria,36720267.0
USAID,Governance,Tajikistan,17216682.0
USAID,Governance,Tanzania,15391765.0
USAID,Governance,Thailand,13019548.0
USAID,Governance,Timor-Leste,18726203.0
USAID,Governance,Togo,510265.0
USAID,Governance,Tunisia,27019899.0
USAID,Governance,Turkmenistan,3913514.0
USAID,Governance,Uganda,27967457.0
USAID,Governance,Ukraine,60707232.0
USAID,Governance,Uzbekistan,7518480.0
USAID,Governance,Venezuela,23588834.0
USAID,Governance,Vietnam,21577247.0
USAID,Governance,West Bank/Gaza,137633566.0
USAID,Governance,Yemen,28536724.0
USAID,Governance,Zambia,4862740.0
USAID,Governance,Zimbabwe,43853952.0
USAID,Health and Population,Afghanistan,287470490.0
USAID,Health and Population,Albania,2799757.0
USAID,Health and Population,Angola,61247113.0
USAID,Health and Population,Armenia,6593687.0
USAID,Health and Population,Azerbaijan,3566489.0
USAID,Health and Population,Bangladesh,129404472.0
USAID,Health and Population,Belarus,834174.0
USAID,Health and Population,Benin,37869900.0
USAID,Health and Population,Bolivia,27817696.0
USAID,Health and Population,Bosnia and Herzegovina,637417.0
USAID,Health and Population,Botswana,197854153.0
USAID,Health and Population,Brazil,9654761.0
USAID,Health and Population,Bulgaria,762347.0
USAID,Health and Population,Burkina Faso,17740856.0
USAID,Health and Population,Burma (Myanmar),12349947.0
USAID,Health and Population,Burundi,10976612.0
USAID,Health and Population,Cambodia,66448496.0
USAID,Health and Population,Cameroon,19445796.0
USAID,Health and Population,Central African Republic,1961284.0
USAID,Health and Population,Chad,987623.0
USAID,Health and Population,China (P.R.C.),6172346.0
USAID,Health and Population,Colombia,21571.0
USAID,Health and Population,Congo (Brazzaville),8470.0
USAID,Health and Population,Congo (Kinshasa),165665664.0
USAID,Health and Population,Cote d'Ivoire,39178464.0
USAID,Health and Population,Djibouti,1617311.0
USAID,Health and Population,Dominican Republic,26034576.0
USAID,Health and Population,Ecuador,684564.0
USAID,Health and Population,Egypt,103939281.0
USAID,Health and Population,El Salvador,11880800.0
USAID,Health and Population,Eritrea,900922.0
USAID,Health and Population,Eswatini,42930459.0
USAID,Health and Population,Ethiopia,313609513.0
USAID,Health and Population,Gabon,650058.0
USAID,Health and Population,Georgia,13120061.0
USAID,Health and Population,Ghana,58831019.0
USAID,Health and Population,Guatemala,27864308.0
USAID,Health and Population,Guinea,17039755.0
USAID,Health and Population,Guyana,12378162.0
USAID,Health and Population,Haiti,185218541.0
USAID,Health and Population,Honduras,16140154.0
USAID,Health and Population,Hungary,266552.0
USAID,Health and Population,India,149627393.0
USAID,Health and Population,Indonesia,58381070.0
USAID,Health and Population,Iraq,112358873.0
USAID,Health and Population,Israel,5299570.0
USAID,Health and Population,Jamaica,7542754.0
USAID,Health and Population,Jordan,164633974.0
USAID,Health and Population,Kazakhstan,4414538.0
USAID,Health and Population,Kenya,506138213.0
USAID,Health and Population,Kyrgyzstan,12492753.0
USAID,Health and Population,Laos,3819080.0
USAID,Health and Population,Latvia,69317.0
USAID,Health and Population,Lebanon,1226949.0
USAID,Health and Population,Lesotho,33789918.0
USAID,Health and Population,Liberia,49098585.0
USAID,Health and Population,Madagascar,70656576.0
USAID,Health and Population,Malawi,179754249.0
USAID,Health and Population,Malaysia,408851.0
USAID,Health and Population,Mali,70096332.0
USAID,Health and Population,Mauritius,490321.0
USAID,Health and Population,Mexico,6130661.0
USAID,Health and Population,Moldova,2135645.0
USAID,Health and Population,Morocco,1657411.0
USAID,Health and Population,Mozambique,247103264.0
USAID,Health and Population,Namibia,51842095.0
USAID,Health and Population,Nepal,41676679.0
USAID,Health and Population,Nicaragua,23257267.0
USAID,Health and Population,Niger,15395600.0
USAID,Health and Population,Nigeria,293396055.0
USAID,Health and Population,North Macedonia,7870.0
USAID,Health and Population,Pakistan,36703442.0
USAID,Health and Population,Panama,2677234.0
USAID,Health and Population,Papua New Guinea,1155795.0
USAID,Health and Population,Paraguay,5137558.0
USAID,Health and Population,Peru,24160835.0
USAID,Health and Population,Philippines,87627127.0
USAID,Health and Population,Qatar,6683.0
USAID,Health and Population,Romania,11373312.0
USAID,Health and Population,Russia,34196728.0
USAID,Health and Population,Rwanda,115632541.0
USAID,Health and Population,Sao Tome and Principe,6808.0
USAID,Health and Population,Senegal,112124196.0
USAID,Health and Population,Serbia,931268.0
USAID,Health and Population,Sierra Leone,17388443.0
USAID,Health and Population,Somalia,7733747.0
USAID,Health and Population,South Africa,423645399.0
USAID,Health and Population,South Sudan,18344654.0
USAID,Health and Population,Sudan,4069664.0
USAID,Health and Population,Taiwan,1274558.0
USAID,Health and Population,Tajikistan,6313914.0
USAID,Health and Population,Tanzania,429655441.0
USAID,Health and Population,Thailand,2000270.0
USAID,Health and Population,Timor-Leste,6285434.0
USAID,Health and Population,Trinidad and Tobago,1418.0
USAID,Health and Population,Turkey,6746.0
USAID,Health and Population,Turkmenistan,1604515.0
USAID,Health and Population,Uganda,310591469.0
USAID,Health and Population,Ukraine,29692431.0
USAID,Health and Population,Uzbekistan,18637301.0
USAID,Health and Population,Vietnam,45298979.0
USAID,Health and Population,West Bank/Gaza,111885735.0
USAID,Health and Population,Yemen,12946829.0
USAID,Health and Population,Zambia,294766634.0
USAID,Health and Population,Zimbabwe,90918806.0
USAID,Humanitarian,Afghanistan,217319789.0
USAID,Humanitarian,Albania,655166.0
USAID,Humanitarian,Algeria,8831032.0
USAID,Humanitarian,Angola,44527361.0
USAID,Humanitarian,Armenia,814844.0
USAID,Humanitarian,Azerbaijan,1524126.0
USAID,Humanitarian,Bahamas,5394730.0
USAID,Humanitarian,Bangladesh,143225087.0
USAID,Humanitarian,Barbados,47467.0
USAID,Humanitarian,Belize,11688.0
USAID,Humanitarian,Bhutan,196439.0
USAID,Humanitarian,Bolivia,624083.0
USAID,Humanitarian,Bosnia and Herzegovina,36213796.0
USAID,Humanitarian,Brazil,11451276.0
USAID,Humanitarian,Bulgaria,2274897.0
USAID,Humanitarian,Burkina Faso,18113430.0
USAID,Humanitarian,Burma (Myanmar),40400351.0
USAID,Humanitarian,Burundi,45132374.0
USAID,Humanitarian,Cabo Verde,29219.0
USAID,Humanitarian,Cambodia,782834.0
USAID,Humanitarian,Cameroon,18493100.0
USAID,Humanitarian,Canada,52157.0
USAID,Humanitarian,Central African Republic,83243872.0
USAID,Humanitarian,Chad,115380371.0
USAID,Humanitarian,Chile,1064871.0
USAID,Humanitarian,China (P.R.C.),1852205.0
USAID,Humanitarian,Colombia,41335179.0
USAID,Humanitarian,Congo (Brazzaville),3300326.0
USAID,Humanitarian,Congo (Kinshasa),280644447.0
USAID,Humanitarian,Costa Rica,320995.0
USAID,Humanitarian,Cote d'Ivoire,16165945.0
USAID,Humanitarian,Croatia,67654.0
USAID,Humanitarian,Cuba,129027.0
USAID,Humanitarian,Cyprus,85536.0
USAID,Humanitarian,Czechia,1345.0
USAID,Humanitarian,Djibouti,7380356.0
USAID,Humanitarian,Dominica,83979.0
USAID,Humanitarian,Dominican Republic,1562892.0
USAID,Humanitarian,Ecuador,4719360.0
USAID,Humanitarian,Egypt,18000000.0
USAID,Humanitarian,El Salvador,50443291.0
USAID,Humanitarian,Eritrea,40368907.0
USAID,Humanitarian,Eswatini,1118522.0
USAID,Humanitarian,Ethiopia,592859445.0
USAID,Humanitarian,Fiji,593621.0
USAID,Humanitarian,Gambia,1140111.0
USAID,Humanitarian,Georgia,23511832.0
USAID,Humanitarian,Ghana,69741.0
USAID,Humanitarian,Grenada,391505.0
USAID,Humanitarian,Guatemala,17448398.0
USAID,Humanitarian,Guinea,30258261.0
USAID,Humanitarian,Guinea-Bissau,152158.0
USAID,Humanitarian,Haiti,199524727.0
USAID,Humanitarian,Honduras,44199038.0
USAID,Humanitarian,Hungary,65843.0
USAID,Humanitarian,India,17127188.0
USAID,Humanitarian,Indonesia,147254349.0
USAID,Humanitarian,Iran,774162.0
USAID,Humanitarian,Iraq,310665143.0
USAID,Humanitarian,Jamaica,8999491.0
USAID,Humanitarian,Japan,372422.0
USAID,Humanitarian,Jordan,284271.0
USAID,Humanitarian,Kazakhstan,6388.0
USAID,Humanitarian,Kenya,227116264.0
USAID,Humanitarian,Korea Republic,421242.0
USAID,Humanitarian,"Korea, Democratic Republic",10466059.0
USAID,Humanitarian,Kyrgyzstan,4932937.0
USAID,Humanitarian,Laos,107919.0
USAID,Humanitarian,Lebanon,58923948.0
USAID,Humanitarian,Lesotho,11358637.0
USAID,Humanitarian,Liberia,92297568.0
USAID,Humanitarian,Libya,3147067.0
USAID,Humanitarian,Madagascar,8725730.0
USAID,Humanitarian,Malawi,63355262.0
USAID,Humanitarian,Malaysia,160657.0
USAID,Humanitarian,Mali,41628343.0
USAID,Humanitarian,Marshall Islands,820578.0
USAID,Humanitarian,Mauritania,24265478.0
USAID,Humanitarian,Mexico,1044506.0
USAID,Humanitarian,Micronesia (Federated States),2482271.0
USAID,Humanitarian,Moldova,90507.0
USAID,Humanitarian,Mongolia,232992.0
USAID,Humanitarian,Morocco,73068.0
USAID,Humanitarian,Mozambique,24880294.0
USAID,Humanitarian,Namibia,91076.0
USAID,Humanitarian,Nepal,25044296.0
USAID,Humanitarian,Nicaragua,5347977.0
USAID,Humanitarian,Niger,80058134.0
USAID,Humanitarian,Nigeria,228946589.0
USAID,Humanitarian,Pakistan,225195157.0
USAID,Humanitarian,Palau,96288.0
USAID,Humanitarian,Panama,430158.0
USAID,Humanitarian,Papua New Guinea,685281.0
USAID,Humanitarian,Paraguay,1204530.0
USAID,Humanitarian,Peru,5751502.0
USAID,Humanitarian,Philippines,50753715.0
USAID,Humanitarian,Poland,116878.0
USAID,Humanitarian,Qatar,28721.0
USAID,Humanitarian,Romania,310247.0
USAID,Humanitarian,Russia,613996.0
USAID,Humanitarian,Rwanda,68453625.0
USAID,Humanitarian,Samoa,175007.0
USAID,Humanitarian,Senegal,3503639.0
USAID,Humanitarian,Serbia,16499091.0
USAID,Humanitarian,Sierra Leone,36455919.0
USAID,Humanitarian,Slovenia,688875.0
USAID,Humanitarian,Solomon Islands,748527.0
USAID,Humanitarian,Somalia,496894379.0
USAID,Humanitarian,South Africa,1084999.0
USAID,Humanitarian,South Sudan,473621978.0
USAID,Humanitarian,Sri Lanka,39911739.0
USAID,Humanitarian,St. Lucia,26998.0
USAID,Humanitarian,Sudan,122982700.0
USAID,Humanitarian,Syria,424706934.0
USAID,Humanitarian,Taiwan,546517.0
USAID,Humanitarian,Tajikistan,5529625.0
USAID,Humanitarian,Tanzania,28328424.0
USAID,Humanitarian,Thailand,1551012.0
USAID,Humanitarian,Timor-Leste,3999120.0
USAID,Humanitarian,Togo,52159.0
USAID,Humanitarian,Tonga,85944.0
USAID,Humanitarian,Turkey,1300387.0
USAID,Humanitarian,Tuvalu,56230.0
USAID,Humanitarian,Uganda,64498687.0
USAID,Humanitarian,Ukraine,10281521.0
USAID,Humanitarian,Uruguay,660190.0
USAID,Humanitarian,Uzbekistan,1963329.0
USAID,Humanitarian,Vanuatu,390481.0
USAID,Humanitarian,Venezuela,3869043.0
USAID,Humanitarian,Vietnam,2083913.0
USAID,Humanitarian,West Bank/Gaza,47137911.0
USAID,Humanitarian,Yemen,224956082.0
USAID,Humanitarian,Zambia,15097201.0
USAID,Humanitarian,Zimbabwe,149981578.0
USAID,Infrastructure,Afghanistan,991494449.0
USAID,Infrastructure,Albania,974057.0
USAID,Infrastructure,Armenia,7647459.0
USAID,Infrastructure,Bangladesh,1244544.0
USAID,Infrastructure,Bosnia and Herzegovina,616896.0
USAID,Infrastructure,Brazil,907335.0
USAID,Infrastructure,Bulgaria,37700.0
USAID,Infrastructure,Central African Republic,1241782.0
USAID,Infrastructure,Congo (Kinshasa),2762404.0
USAID,Infrastructure,Cote d'Ivoire,27157.0
USAID,Infrastructure,Croatia,121321.0
USAID,Infrastructure,Djibouti,1273974.0
USAID,Infrastructure,Dominican Republic,8374.0
USAID,Infrastructure,Egypt,53294902.0
USAID,Infrastructure,Ethiopia,323396.0
USAID,Infrastructure,Georgia,63373224.0
USAID,Infrastructure,Ghana,2736362.0
USAID,Infrastructure,Haiti,52157664.0
USAID,Infrastructure,India,3456697.0
USAID,Infrastructure,Indonesia,657448.0
USAID,Infrastructure,Iraq,978191.0
USAID,Infrastructure,Jordan,61321.0
USAID,Infrastructure,Kazakhstan,5048.0
USAID,Infrastructure,Kenya,97509.0
USAID,Infrastructure,"Korea, Democratic Republic",16481537.0
USAID,Infrastructure,Kyrgyzstan,2887908.0
USAID,Infrastructure,Lebanon,5245776.0
USAID,Infrastructure,Liberia,5418309.0
USAID,Infrastructure,Lithuania,352623.0
USAID,Infrastructure,Madagascar,93333.0
USAID,Infrastructure,Mali,1440820.0
USAID,Infrastructure,Moldova,283312.0
USAID,Infrastructure,Mongolia,7238.0
USAID,Infrastructure,Montenegro,46615.0
USAID,Infrastructure,Mozambique,111491.0
USAID,Infrastructure,Nepal,1571.0
USAID,Infrastructure,Nigeria,9703536.0
USAID,Infrastructure,North Macedonia,1486058.0
USAID,Infrastructure,Pakistan,45022447.0
USAID,Infrastructure,Philippines,43455404.0
USAID,Infrastructure,Romania,250435.0
USAID,Infrastructure,Senegal,116933.0
USAID,Infrastructure,Serbia,5332.0
USAID,Infrastructure,South Africa,142998.0
USAID,Infrastructure,South Sudan,14978410.0
USAID,Infrastructure,Tajikistan,905262.0
USAID,Infrastructure,Tanzania,8169481.0
USAID,Infrastructure,Turkmenistan,106283.0
USAID,Infrastructure,Uganda,145504.0
USAID,Infrastructure,Ukraine,16000114.0
USAID,Infrastructure,Uzbekistan,93307.0
USAID,Infrastructure,West Bank/Gaza,43408345.0
USAID,Infrastructure,Yemen,128717.0
USAID,Infrastructure,Zambia,5420.0
USAID,Other,Afghanistan,63727425.0
USAID,Other,Albania,49811977.0
USAID,Other,Algeria,5745083.0
USAID,Other,Angola,5408114.0
USAID,Other,Argentina,744768.0
USAID,Other,Armenia,8569365.0
USAID,Other,Austria,712509.0
USAID,Other,Azerbaijan,2672250.0
USAID,Other,Bahrain,2475535.0
USAID,Other,Bangladesh,8205379.0
USAID,Other,Barbados,459696.0
USAID,Other,Belarus,132921.0
USAID,Other,Belize,744768.0
USAID,Other,Benin,34250437.0
USAID,Other,Bolivia,72190167.0
USAID,Other,Bosnia and Herzegovina,1253749.0
